,positive_prob,neutral_prob,negative_prob,topic_business,topic_cybersecurity,topic_ecommerce,topic_economics,topic_education,topic_engineering,topic_health,topic_investment,topic_literature,topic_other,topic_productivity,topic_realestate,topic_renewableenergy,topic_safety,topic_technology,topic_tennis,topic_weatherupdate,topic_environment,user_verified,followersCount,friendsCount,retweetCount,likeCount,survived,power_value
166,0.054041658,0.6193914,0.3265669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,40.0,101.0,0.0,3.0,1,45.0
167,0.15987058,0.4504264,0.3897031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,81.0,198.0,0.0,1.0,1,15.0
168,0.0031965354,0.17246309,0.8243404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.0,5.0,0.0,0.0,1,0.0
169,0.043064512,0.5627993,0.39413622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,918.0,1087.0,0.0,1.0,1,15.0
170,0.003992662,0.22799812,0.7680092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,48086.0,1867.0,0.0,1.0,1,65.0
171,0.029211244,0.88324213,0.08754671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
172,0.0043205237,0.20278871,0.7928907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,11.0,150.0,0.0,2.0,1,30.0
173,0.0042148973,0.19694361,0.79884154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,11.0,33.0,0.0,0.0,1,0.0
174,0.002868065,0.34594294,0.65118897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,50514.0,8054.0,4.0,10.0,1,240.0
175,0.002708245,0.2438156,0.75347614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,3375.0,2091.0,0.0,0.0,1,0.0
176,0.63808167,0.31009057,0.051827863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,664.0,900.0,0.0,1.0,1,15.0
177,0.24825543,0.6885294,0.06321522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,194.0,295.0,0.0,0.0,1,0.0
178,0.03598786,0.80738705,0.15662509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,648.0,516.0,1.0,1.0,1,25.0
179,0.0028547528,0.34633794,0.6508073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,57967.0,6465.0,1.0,1.0,1,25.0
180,0.028823275,0.18323204,0.7879447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,946.0,2049.0,0.0,7.0,1,105.0
181,0.02903835,0.8832425,0.0877192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
182,0.003292213,0.5465441,0.45016375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,27614.0,4680.0,4.0,113.0,1,1735.0
183,0.0013904276,0.043016687,0.9555929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,43176.0,2365.0,2.0,7.0,1,125.0
184,0.781652,0.19242655,0.025921466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,112.0,372.0,0.0,1.0,1,15.0
185,0.07643191,0.48629442,0.4372737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,579.0,239.0,1.0,6.0,1,100.0
186,0.044056002,0.8712027,0.08474123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,11133.0,689.0,0.0,2.0,1,30.0
187,0.0013606384,0.076210506,0.9224289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1760.0,1627.0,0.0,1.0,1,15.0
188,0.030267337,0.88423544,0.08549723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
189,0.0010878827,0.009617006,0.98929507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,374.0,536.0,0.0,5.0,1,75.0
190,0.0012507743,0.019186439,0.97956276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1890.0,524.0,1.0,0.0,1,10.0
191,0.12521,0.6696092,0.20518082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,443.0,476.0,0.0,0.0,1,0.0
192,0.029491125,0.8825827,0.08792615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
193,0.00938787,0.08685224,0.9037599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,369.0,4.0,0.0,1.0,1,15.0
194,0.014221323,0.1520941,0.83368456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,897.0,421.0,5.0,19.0,1,335.0
195,0.12775311,0.45495224,0.41729468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,580.0,1553.0,0.0,0.0,1,0.0
196,0.0020528068,0.07022529,0.9277219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,556.0,564.0,0.0,1.0,1,15.0
197,0.022807073,0.6013037,0.3758892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,556.0,564.0,0.0,2.0,1,30.0
198,0.028013015,0.8826125,0.08937445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
199,0.3417643,0.518013,0.14022271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,509.0,1703.0,0.0,0.0,1,0.0
200,0.04172663,0.52325517,0.43501824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,162.0,622.0,0.0,0.0,1,0.0
201,0.02246189,0.8702457,0.107292436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,206.0,150.0,0.0,1.0,1,15.0
202,0.058369778,0.78994405,0.15168615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,17.0,9.0,0.0,6.0,1,90.0
203,0.017747212,0.49549982,0.4867529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3730.0,216.0,0.0,0.0,1,0.0
204,0.011304318,0.32318187,0.6655138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,521.0,1711.0,0.0,1.0,1,15.0
205,0.04172663,0.52325517,0.43501824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,162.0,622.0,2.0,0.0,1,20.0
206,0.029787512,0.62681174,0.3434007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1.0,79.0,0.0,3.0,1,45.0
207,0.030063216,0.82259226,0.14734451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3375.0,2091.0,0.0,0.0,1,0.0
208,0.0737569,0.86439955,0.061843503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,6839.0,5778.0,0.0,2.0,1,30.0
209,0.8229866,0.15966868,0.017344758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,9792.0,171.0,1.0,0.0,1,60.0
210,0.027889753,0.88311267,0.08899762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
211,0.022131726,0.8844809,0.09338739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1739.0,1848.0,0.0,1.0,1,15.0
212,0.50580895,0.45891038,0.03528068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,7.0,1.0,0.0,0.0,1,0.0
213,0.0030162393,0.09623217,0.90075165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,315.0,526.0,0.0,0.0,1,0.0
214,0.2349062,0.5277946,0.23729917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1314.0,724.0,0.0,8.0,1,120.0
215,0.23290308,0.6820093,0.085087575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1714.0,4996.0,0.0,1.0,1,15.0
216,0.029157309,0.88183206,0.08901065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
217,0.010987249,0.31700212,0.67201066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,14076.0,9492.0,44.0,281.0,1,4705.0
218,0.19663787,0.6499666,0.15339555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,82664.0,6584.0,0.0,3.0,1,45.0
219,0.013255353,0.88359964,0.103144966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2072.0,4277.0,2.0,10.0,1,170.0
220,0.6268206,0.3146577,0.058521654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,104.0,106.0,1.0,2.0,1,40.0
221,0.5152649,0.39300847,0.09172665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,123.0,278.0,0.0,3.0,1,45.0
222,0.0020783884,0.033431172,0.9644904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2565.0,1630.0,0.0,1.0,1,15.0
223,0.7302058,0.24813034,0.021663908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,34804.0,29453.0,4.0,4.0,1,100.0
224,0.015946167,0.8634805,0.120573334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
225,0.16634831,0.74774307,0.085908666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4047.0,313.0,0.0,0.0,1,0.0
226,0.1474651,0.6107234,0.24181156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,212.0,753.0,1.0,0.0,1,10.0
227,0.0077838204,0.2875821,0.7046341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2889.0,1062.0,0.0,2.0,1,30.0
228,0.6114595,0.366724,0.021816434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,623.0,538.0,0.0,0.0,1,0.0
229,0.00085316313,0.011099139,0.9880477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,150.0,660.0,4.0,5.0,1,115.0
230,0.0010129232,0.06502947,0.9339576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,584.0,359.0,1.0,0.0,1,10.0
231,0.028417587,0.27760598,0.6939764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,874.0,509.0,0.0,1.0,1,15.0
232,0.028319726,0.88281155,0.0888687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
233,0.559372,0.37895378,0.061674234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,941.0,2354.0,0.0,0.0,1,0.0
234,0.35137668,0.59154457,0.05707879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,98.0,117.0,0.0,3.0,1,45.0
235,0.09063867,0.8575719,0.051789477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,4748.0,1164.0,0.0,2.0,1,30.0
236,0.31251192,0.63669467,0.050793372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,381.0,922.0,0.0,1.0,1,15.0
237,0.70495355,0.26991677,0.025129698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,198.0,107.0,0.0,0.0,1,0.0
238,0.0031150007,0.045260657,0.9516244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1242.0,1237.0,0.0,0.0,1,0.0
239,0.13656764,0.8100726,0.053359706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,198.0,107.0,0.0,0.0,1,0.0
240,0.25235355,0.70805514,0.03959134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,254073.0,717.0,1.0,3.0,1,55.0
241,0.028542854,0.88288766,0.08856951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
242,0.0026429042,0.20549914,0.791858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,57967.0,6465.0,0.0,2.0,1,30.0
243,0.4785024,0.45285386,0.06864386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,116.0,605.0,3.0,26.0,1,420.0
244,0.0841679,0.83049196,0.08534017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,64393.0,13408.0,1.0,7.0,1,115.0
245,0.00823979,0.7867935,0.20496675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,799.0,1083.0,0.0,1.0,1,15.0
246,0.058173288,0.45629448,0.48553225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,453.0,4979.0,0.0,0.0,1,0.0
247,0.010223133,0.4225815,0.56719536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4368.0,200.0,0.0,0.0,1,0.0
248,0.028657347,0.40107188,0.5702708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,799.0,1083.0,0.0,1.0,1,15.0
249,0.0040057567,0.20925954,0.7867347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,799.0,1083.0,1.0,3.0,1,55.0
250,0.028103003,0.8826064,0.08929062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,2.0,1,30.0
251,0.50392413,0.423601,0.0724749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1739.0,1848.0,0.0,0.0,1,0.0
252,0.038901277,0.90079796,0.060300738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3477.0,2959.0,0.0,2.0,1,30.0
253,0.002112623,0.23539917,0.76248825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,16.0,18.0,0.0,0.0,1,0.0
254,0.0028573405,0.12114725,0.8759954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6344.0,1230.0,0.0,4.0,1,60.0
255,0.015101821,0.8651818,0.11971641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
256,0.008061441,0.56345433,0.42848423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1.0,4.0,0.0,0.0,1,0.0
257,0.013793348,0.32102793,0.6651787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1442.0,3097.0,1.0,1.0,1,25.0
258,0.0059584514,0.09527647,0.8987651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,813.0,4995.0,1.0,3.0,1,55.0
259,0.0030797601,0.28091744,0.7160029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2730.0,4283.0,4.0,25.0,1,415.0
260,0.0037292521,0.08623974,0.9100311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2504.0,2185.0,0.0,0.0,1,0.0
261,0.013298624,0.765036,0.22166541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1956.0,2647.0,0.0,0.0,1,0.0
262,0.05105379,0.74890375,0.20004243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,897.0,421.0,0.0,0.0,1,0.0
263,0.021307714,0.29811913,0.68057317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1655.0,511.0,0.0,0.0,1,0.0
264,0.083930425,0.83632624,0.079743356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8338.0,7688.0,0.0,2.0,1,30.0
265,0.029501649,0.88326705,0.08723125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
266,0.021595033,0.6225051,0.35589984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,659.0,942.0,2.0,5.0,1,95.0
267,0.012281511,0.2923567,0.6953618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,48.0,108.0,0.0,3.0,1,45.0
268,0.0036395201,0.49734518,0.4990153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,48087.0,1867.0,8.0,25.0,1,505.0
269,0.027431982,0.4933469,0.47922108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,192659.0,7214.0,1.0,4.0,1,70.0
270,0.01375519,0.1308242,0.85542065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,163152.0,6738.0,12.0,104.0,1,1680.0
271,0.20718499,0.73852015,0.054294877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,192659.0,7214.0,1.0,4.0,1,70.0
272,0.0067465645,0.69337714,0.2998763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,192659.0,7214.0,0.0,4.0,1,60.0
273,0.011149252,0.7353442,0.25350648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,146.0,406.0,0.0,2.0,1,30.0
274,0.01598835,0.8650446,0.11896709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,91.0,558.0,0.0,0.0,1,0.0
275,0.12110156,0.541566,0.33733252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1283.0,1833.0,0.0,0.0,1,0.0
276,0.005553752,0.22369353,0.7707527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,57967.0,6465.0,1.0,3.0,1,55.0
277,0.52274376,0.36781147,0.10944479,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,517.0,1132.0,0.0,0.0,1,0.0
278,0.0027318094,0.13943303,0.8578352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,159.0,45.0,0.0,0.0,1,0.0
279,0.025199248,0.9129349,0.06186585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,662.0,327.0,0.0,0.0,1,0.0
280,0.016596373,0.86497056,0.11843306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
281,0.63412607,0.3400905,0.025783386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,168.0,312.0,1.0,1.0,1,25.0
282,0.65918386,0.3019579,0.038858194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1028.0,1115.0,0.0,0.0,1,0.0
283,0.010376333,0.15489112,0.83473253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,582.0,4047.0,0.0,0.0,1,0.0
284,0.6879885,0.27609432,0.03591714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1028.0,1115.0,0.0,2.0,1,30.0
285,0.176851,0.7079599,0.11518913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1028.0,1115.0,0.0,8.0,1,120.0
286,0.008670475,0.20450968,0.7868198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,286.0,1266.0,0.0,0.0,1,0.0
287,0.01618721,0.8643303,0.11948249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
288,0.0056009116,0.291749,0.7026501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,15959.0,17262.0,0.0,5.0,1,125.0
289,0.011618225,0.13731202,0.85106975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,650.0,1054.0,0.0,1.0,1,15.0
290,0.02879617,0.9098384,0.061365522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2033.0,1997.0,0.0,0.0,1,0.0
291,0.3518766,0.5691725,0.07895085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1217.0,220.0,0.0,7.0,1,105.0
292,0.26306242,0.71456057,0.022377025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,32.0,41.0,0.0,1.0,1,15.0
293,0.0021920046,0.30161402,0.696194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,41.0,63.0,0.0,0.0,1,0.0
294,0.5573861,0.35431573,0.08829821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,391.0,301.0,0.0,4.0,1,60.0
295,0.0110076545,0.5937777,0.39521456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3.0,20.0,0.0,0.0,1,0.0
296,0.5746139,0.3867558,0.038630303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,34804.0,29453.0,2.0,1.0,1,35.0
297,0.01565196,0.864766,0.11958207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
298,0.7929865,0.19195582,0.015057584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,34804.0,29453.0,10.0,10.0,1,250.0
299,0.0044994014,0.1091977,0.8863029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,304.0,624.0,0.0,1.0,1,15.0
300,0.0138583,0.52225286,0.46388888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,23.0,0.0,1.0,1,15.0
301,0.0009158942,0.018235406,0.98084867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2409.0,4334.0,2.0,6.0,1,110.0
302,0.4266687,0.50977325,0.063558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,3752.0,2874.0,0.0,0.0,1,0.0
303,0.21129325,0.6064044,0.1823023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,81.0,332.0,0.0,6.0,1,90.0
304,0.5829349,0.377305,0.039760124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,217.0,484.0,0.0,2.0,1,30.0
305,0.3206356,0.5683101,0.11105428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,75.0,419.0,0.0,4.0,1,60.0
306,0.24008338,0.44837388,0.31154272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,608.0,857.0,0.0,2.0,1,30.0
307,0.029806037,0.8886145,0.08157945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
308,0.028719164,0.88243324,0.08884755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,177.0,580.0,0.0,0.0,1,0.0
309,0.3831702,0.47984543,0.13698436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.0,12.0,0.0,1.0,1,15.0
310,0.05236257,0.82139504,0.12624237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,762.0,1355.0,0.0,1.0,1,15.0
311,0.7655513,0.18407989,0.050368845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,119.0,226.0,0.0,0.0,1,0.0
312,0.027891524,0.8813733,0.09073514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
313,0.13159195,0.50053555,0.36787254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1064.0,1234.0,0.0,0.0,1,0.0
314,0.4641521,0.49088207,0.04496584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,212.0,753.0,0.0,0.0,1,0.0
315,0.007828968,0.19362056,0.7985504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,101.0,651.0,0.0,1.0,1,15.0
316,0.44497976,0.51319146,0.041828774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,119.0,226.0,1.0,1.0,1,25.0
317,0.008640182,0.12956671,0.8617931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,142.0,38.0,0.0,2.0,1,30.0
318,0.0038931943,0.054581072,0.9415257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,556.0,564.0,1.0,2.0,1,40.0
319,0.58441603,0.35729846,0.058285475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,664.0,1025.0,0.0,2.0,1,30.0
320,0.010092681,0.39831477,0.5915926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,48087.0,1867.0,0.0,1.0,1,65.0
321,0.019388208,0.81115663,0.16945514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,210.0,2472.0,1.0,5.0,1,85.0
322,0.0021796394,0.1745726,0.82324773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,3189.0,2734.0,0.0,2.0,1,30.0
323,0.028934725,0.8810222,0.09004311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
324,0.02091165,0.12871163,0.8503768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,276.0,3125.0,0.0,0.0,1,0.0
325,0.0021846164,0.09441476,0.90340066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,29501.0,19985.0,1.0,5.0,1,85.0
326,0.014607608,0.29594445,0.68944794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,5294.0,5781.0,0.0,1.0,1,15.0
327,0.027898313,0.8802881,0.09181352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,3.0,1,45.0
328,0.012728095,0.65805244,0.3292194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,343047.0,310706.0,1.0,0.0,1,10.0
329,0.030268637,0.5803232,0.3894081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,6446.0,7073.0,0.0,0.0,1,0.0
330,0.06394461,0.46839124,0.46766415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,43.0,310.0,0.0,2.0,1,30.0
331,0.42710894,0.44048676,0.13240425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,267.0,440.0,0.0,1.0,1,15.0
332,0.7232927,0.24461682,0.032090455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15776.0,1268.0,0.0,1.0,1,65.0
333,0.22609271,0.5205881,0.25331917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,18.0,68.0,0.0,0.0,1,0.0
334,0.0039821607,0.1851609,0.8108569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,42.0,151.0,0.0,1.0,1,15.0
335,0.02814433,0.8825914,0.08926426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
